time,runoff_month_CNRM-CM5_rcp85
2006-01-31 00:00:00+00:00,0.003926523
2006-02-28 00:00:00+00:00,0.34062353
2006-03-31 00:00:00+00:00,0.006871336
2006-04-30 00:00:00+00:00,0.020793023
2006-05-31 00:00:00+00:00,0.0022041192
2006-06-30 00:00:00+00:00,0.0005125036
2006-07-31 00:00:00+00:00,0.0002542427
2006-08-31 00:00:00+00:00,0.0041947975
2006-09-30 00:00:00+00:00,0.0011554151
2006-10-31 00:00:00+00:00,0.0023492398
2006-11-30 00:00:00+00:00,0.0007410836
2006-12-31 00:00:00+00:00,0.005350334
2007-01-31 00:00:00+00:00,0.21005975
2007-02-28 00:00:00+00:00,0.027380832
2007-03-31 00:00:00+00:00,0.05027578
2007-04-30 00:00:00+00:00,0.0035878809
2007-05-31 00:00:00+00:00,0.0055513824
2007-06-30 00:00:00+00:00,0.00091946276
2007-07-31 00:00:00+00:00,0.0014389716
2007-08-31 00:00:00+00:00,0.016919393
2007-09-30 00:00:00+00:00,0.03894948
2007-10-31 00:00:00+00:00,0.0049477634
2007-11-30 00:00:00+00:00,0.002006321
2007-12-31 00:00:00+00:00,0.0007383677
2008-01-31 00:00:00+00:00,0.00014370774
2008-02-29 00:00:00+00:00,0.0021245456
2008-03-31 00:00:00+00:00,0.0022475447
2008-04-30 00:00:00+00:00,0.0027968816
2008-05-31 00:00:00+00:00,0.00021750828
2008-06-30 00:00:00+00:00,0.00054947246
2008-07-31 00:00:00+00:00,0.00025125718
2008-08-31 00:00:00+00:00,4.6621102e-05
2008-09-30 00:00:00+00:00,0.006703331
2008-10-31 00:00:00+00:00,0.024917953
2008-11-30 00:00:00+00:00,0.020460123
2008-12-31 00:00:00+00:00,0.043303292
2009-01-31 00:00:00+00:00,0.30696425
2009-02-28 00:00:00+00:00,0.0072210534
2009-03-31 00:00:00+00:00,0.026610399
2009-04-30 00:00:00+00:00,0.010941525
2009-05-31 00:00:00+00:00,0.0076690805
2009-06-30 00:00:00+00:00,0.003650943
2009-07-31 00:00:00+00:00,0.0027336606
2009-08-31 00:00:00+00:00,0.01831216
2009-09-30 00:00:00+00:00,0.01408008
2009-10-31 00:00:00+00:00,0.00043310638
2009-11-30 00:00:00+00:00,0.034769144
2009-12-31 00:00:00+00:00,0.0019289979
2010-01-31 00:00:00+00:00,0.0012796583
2010-02-28 00:00:00+00:00,0.044603717
2010-03-31 00:00:00+00:00,0.0036151204
2010-04-30 00:00:00+00:00,0.0046977056
2010-05-31 00:00:00+00:00,0.0067375237
2010-06-30 00:00:00+00:00,0.004047507
2010-07-31 00:00:00+00:00,0.004647758
2010-08-31 00:00:00+00:00,0.0012489536
2010-09-30 00:00:00+00:00,0.00417598
2010-10-31 00:00:00+00:00,0.008648338
2010-11-30 00:00:00+00:00,0.07950013
2010-12-31 00:00:00+00:00,0.06552358
2011-01-31 00:00:00+00:00,0.024120998
2011-02-28 00:00:00+00:00,0.1346305
2011-03-31 00:00:00+00:00,0.020305391
2011-04-30 00:00:00+00:00,0.02176081
2011-05-31 00:00:00+00:00,0.010657658
2011-06-30 00:00:00+00:00,0.0050301584
2011-07-31 00:00:00+00:00,0.0024133385
2011-08-31 00:00:00+00:00,0.002478189
2011-09-30 00:00:00+00:00,0.0011593755
2011-10-31 00:00:00+00:00,9.338923e-05
2011-11-30 00:00:00+00:00,0.00027014312
2011-12-31 00:00:00+00:00,0.0039975974
2012-01-31 00:00:00+00:00,0.041265715
2012-02-29 00:00:00+00:00,0.102253474
2012-03-31 00:00:00+00:00,0.016906159
2012-04-30 00:00:00+00:00,0.0030339332
2012-05-31 00:00:00+00:00,0.00075767975
2012-06-30 00:00:00+00:00,0.00085782696
2012-07-31 00:00:00+00:00,0.0052638175
2012-08-31 00:00:00+00:00,0.011567464
2012-09-30 00:00:00+00:00,0.035450134
2012-10-31 00:00:00+00:00,0.0008979816
2012-11-30 00:00:00+00:00,0.027939625
2012-12-31 00:00:00+00:00,0.010584595
2013-01-31 00:00:00+00:00,0.27615574
2013-02-28 00:00:00+00:00,0.1316062
2013-03-31 00:00:00+00:00,0.026042785
2013-04-30 00:00:00+00:00,0.021228397
2013-05-31 00:00:00+00:00,0.022093019
2013-06-30 00:00:00+00:00,0.010738707
2013-07-31 00:00:00+00:00,0.0029099414
2013-08-31 00:00:00+00:00,0.25971955
2013-09-30 00:00:00+00:00,0.0025629303
2013-10-31 00:00:00+00:00,0.0022155573
2013-11-30 00:00:00+00:00,0.0032502546
2013-12-31 00:00:00+00:00,0.011196455
2014-01-31 00:00:00+00:00,0.051709265
2014-02-28 00:00:00+00:00,0.3006593
2014-03-31 00:00:00+00:00,0.05174795
2014-04-30 00:00:00+00:00,0.009859264
2014-05-31 00:00:00+00:00,0.01088858
2014-06-30 00:00:00+00:00,0.0036558665
2014-07-31 00:00:00+00:00,0.0006553737
2014-08-31 00:00:00+00:00,0.019747423
2014-09-30 00:00:00+00:00,0.0025520374
2014-10-31 00:00:00+00:00,0.004675381
2014-11-30 00:00:00+00:00,0.09926231
2014-12-31 00:00:00+00:00,0.0016680143
2015-01-31 00:00:00+00:00,0.063719094
2015-02-28 00:00:00+00:00,0.49303237
2015-03-31 00:00:00+00:00,0.08081636
2015-04-30 00:00:00+00:00,0.04029476
2015-05-31 00:00:00+00:00,0.010838941
2015-06-30 00:00:00+00:00,0.005572107
2015-07-31 00:00:00+00:00,0.017216027
2015-08-31 00:00:00+00:00,0.0020134968
2015-09-30 00:00:00+00:00,0.0017447422
2015-10-31 00:00:00+00:00,0.006766174
2015-11-30 00:00:00+00:00,0.048872665
2015-12-31 00:00:00+00:00,0.0049610403
2016-01-31 00:00:00+00:00,0.022969713
2016-02-29 00:00:00+00:00,0.064358145
2016-03-31 00:00:00+00:00,0.014276294
2016-04-30 00:00:00+00:00,0.026573258
2016-05-31 00:00:00+00:00,0.0030778574
2016-06-30 00:00:00+00:00,0.00071526977
2016-07-31 00:00:00+00:00,0.014394341
2016-08-31 00:00:00+00:00,0.012306102
2016-09-30 00:00:00+00:00,0.134052
2016-10-31 00:00:00+00:00,0.0034137475
2016-11-30 00:00:00+00:00,0.010799812
2016-12-31 00:00:00+00:00,0.119801745
2017-01-31 00:00:00+00:00,0.47025615
2017-02-28 00:00:00+00:00,0.092911445
2017-03-31 00:00:00+00:00,0.10023412
2017-04-30 00:00:00+00:00,0.04628748
2017-05-31 00:00:00+00:00,0.014004122
2017-06-30 00:00:00+00:00,0.0058931415
2017-07-31 00:00:00+00:00,0.009551923
2017-08-31 00:00:00+00:00,0.00026873985
2017-09-30 00:00:00+00:00,0.008332256
2017-10-31 00:00:00+00:00,0.0018197187
2017-11-30 00:00:00+00:00,0.012379858
2017-12-31 00:00:00+00:00,0.01836274
2018-01-31 00:00:00+00:00,0.07276903
2018-02-28 00:00:00+00:00,0.050238963
2018-03-31 00:00:00+00:00,0.00656602
2018-04-30 00:00:00+00:00,0.15552095
2018-05-31 00:00:00+00:00,0.024045644
2018-06-30 00:00:00+00:00,0.0028411048
2018-07-31 00:00:00+00:00,0.00010973633
2018-08-31 00:00:00+00:00,0.033675186
2018-09-30 00:00:00+00:00,0.0017148089
2018-10-31 00:00:00+00:00,0.018170252
2018-11-30 00:00:00+00:00,0.023743736
2018-12-31 00:00:00+00:00,0.012460961
2019-01-31 00:00:00+00:00,0.0030758358
2019-02-28 00:00:00+00:00,0.19081105
2019-03-31 00:00:00+00:00,0.035022814
2019-04-30 00:00:00+00:00,0.030253766
2019-05-31 00:00:00+00:00,0.005817156
2019-06-30 00:00:00+00:00,0.0021443923
2019-07-31 00:00:00+00:00,0.0025396266
2019-08-31 00:00:00+00:00,0.032940578
2019-09-30 00:00:00+00:00,0.01953315
2019-10-31 00:00:00+00:00,0.026935402
2019-11-30 00:00:00+00:00,0.017631479
2019-12-31 00:00:00+00:00,0.031652126
2020-01-31 00:00:00+00:00,0.009217711
2020-02-29 00:00:00+00:00,0.009394408
2020-03-31 00:00:00+00:00,0.1590323
2020-04-30 00:00:00+00:00,0.037648626
2020-05-31 00:00:00+00:00,0.015955172
2020-06-30 00:00:00+00:00,0.0025374896
2020-07-31 00:00:00+00:00,0.0012339517
2020-08-31 00:00:00+00:00,0.011193291
2020-09-30 00:00:00+00:00,0.0029256232
2020-10-31 00:00:00+00:00,1.3270143e-06
2020-11-30 00:00:00+00:00,0.009478552
2020-12-31 00:00:00+00:00,0.010088329
2021-01-31 00:00:00+00:00,0.06235948
2021-02-28 00:00:00+00:00,0.120773226
2021-03-31 00:00:00+00:00,0.030492913
2021-04-30 00:00:00+00:00,0.005569066
2021-05-31 00:00:00+00:00,0.0030156658
2021-06-30 00:00:00+00:00,0.0015562346
2021-07-31 00:00:00+00:00,0.0072953
2021-08-31 00:00:00+00:00,0.0027799136
2021-09-30 00:00:00+00:00,0.00015290393
2021-10-31 00:00:00+00:00,0.00906263
2021-11-30 00:00:00+00:00,0.0017710291
2021-12-31 00:00:00+00:00,0.0003698983
2022-01-31 00:00:00+00:00,0.41641527
2022-02-28 00:00:00+00:00,0.21051395
2022-03-31 00:00:00+00:00,0.06471465
2022-04-30 00:00:00+00:00,0.024825867
2022-05-31 00:00:00+00:00,0.019125251
2022-06-30 00:00:00+00:00,0.0035658393
2022-07-31 00:00:00+00:00,0.0036639087
2022-08-31 00:00:00+00:00,0.013596864
2022-09-30 00:00:00+00:00,0.00040359364
2022-10-31 00:00:00+00:00,1.2249578e-05
2022-11-30 00:00:00+00:00,0.009529741
2022-12-31 00:00:00+00:00,0.0014547034
2023-01-31 00:00:00+00:00,0.9414024
2023-02-28 00:00:00+00:00,0.05959128
2023-03-31 00:00:00+00:00,0.021514235
2023-04-30 00:00:00+00:00,0.034474783
2023-05-31 00:00:00+00:00,0.0057102116
2023-06-30 00:00:00+00:00,0.0031365897
2023-07-31 00:00:00+00:00,0.0020747683
2023-08-31 00:00:00+00:00,0.0032416496
2023-09-30 00:00:00+00:00,0.005430423
2023-10-31 00:00:00+00:00,0.0065941624
2023-11-30 00:00:00+00:00,0.0025870742
2023-12-31 00:00:00+00:00,0.0023971875
2024-01-31 00:00:00+00:00,0.025672935
2024-02-29 00:00:00+00:00,0.04018205
2024-03-31 00:00:00+00:00,0.039085414
2024-04-30 00:00:00+00:00,0.007348488
2024-05-31 00:00:00+00:00,0.0021001329
2024-06-30 00:00:00+00:00,0.00058267394
2024-07-31 00:00:00+00:00,0.0017656494
2024-08-31 00:00:00+00:00,0.00923072
2024-09-30 00:00:00+00:00,0.0011010777
2024-10-31 00:00:00+00:00,0.0007146198
2024-11-30 00:00:00+00:00,0.00029632053
2024-12-31 00:00:00+00:00,0.0007294845
2025-01-31 00:00:00+00:00,0.039845508
2025-02-28 00:00:00+00:00,0.006275156
2025-03-31 00:00:00+00:00,0.015047751
2025-04-30 00:00:00+00:00,0.0051919697
2025-05-31 00:00:00+00:00,0.00095523003
2025-06-30 00:00:00+00:00,8.691662e-05
2025-07-31 00:00:00+00:00,0.00022013836
2025-08-31 00:00:00+00:00,0.0027781525
2025-09-30 00:00:00+00:00,0.00039685704
2025-10-31 00:00:00+00:00,0.016739883
2025-11-30 00:00:00+00:00,0.00662704
2025-12-31 00:00:00+00:00,0.0030053174
2026-01-31 00:00:00+00:00,0.422946
2026-02-28 00:00:00+00:00,0.30262342
2026-03-31 00:00:00+00:00,0.063916355
2026-04-30 00:00:00+00:00,0.03237572
2026-05-31 00:00:00+00:00,0.008067686
2026-06-30 00:00:00+00:00,0.011531613
2026-07-31 00:00:00+00:00,0.005446323
2026-08-31 00:00:00+00:00,0.002219878
2026-09-30 00:00:00+00:00,0.0003036829
2026-10-31 00:00:00+00:00,0.005006432
2026-11-30 00:00:00+00:00,0.024169834
2026-12-31 00:00:00+00:00,0.01652869
2027-01-31 00:00:00+00:00,0.49063522
2027-02-28 00:00:00+00:00,0.14320089
2027-03-31 00:00:00+00:00,0.20988442
2027-04-30 00:00:00+00:00,0.047437936
2027-05-31 00:00:00+00:00,0.052740503
2027-06-30 00:00:00+00:00,0.0080178315
2027-07-31 00:00:00+00:00,0.0031701853
2027-08-31 00:00:00+00:00,0.0022484488
2027-09-30 00:00:00+00:00,0.0011659308
2027-10-31 00:00:00+00:00,0.0018581079
2027-11-30 00:00:00+00:00,0.0004457559
2027-12-31 00:00:00+00:00,0.0050224396
2028-01-31 00:00:00+00:00,0.014726562
2028-02-29 00:00:00+00:00,0.010660174
2028-03-31 00:00:00+00:00,0.015155152
2028-04-30 00:00:00+00:00,0.003947017
2028-05-31 00:00:00+00:00,0.0011005069
2028-06-30 00:00:00+00:00,0.00030893774
2028-07-31 00:00:00+00:00,0.0027373638
2028-08-31 00:00:00+00:00,0.0017550301
2028-09-30 00:00:00+00:00,0.009844361
2028-10-31 00:00:00+00:00,8.586128e-06
2028-11-30 00:00:00+00:00,0.054764252
2028-12-31 00:00:00+00:00,0.104811214
2029-01-31 00:00:00+00:00,0.5548135
2029-02-28 00:00:00+00:00,0.08350969
2029-03-31 00:00:00+00:00,0.035439346
2029-04-30 00:00:00+00:00,0.011654266
2029-05-31 00:00:00+00:00,0.006950789
2029-06-30 00:00:00+00:00,0.0046894047
2029-07-31 00:00:00+00:00,0.0064168223
2029-08-31 00:00:00+00:00,0.02140309
2029-09-30 00:00:00+00:00,0.00018806786
2029-10-31 00:00:00+00:00,0.000591881
2029-11-30 00:00:00+00:00,0.0015936069
2029-12-31 00:00:00+00:00,0.0011718661
2030-01-31 00:00:00+00:00,0.043634307
2030-02-28 00:00:00+00:00,0.018364307
2030-03-31 00:00:00+00:00,0.02032649
2030-04-30 00:00:00+00:00,0.012281176
2030-05-31 00:00:00+00:00,0.004436765
2030-06-30 00:00:00+00:00,0.00017503039
2030-07-31 00:00:00+00:00,0.0016655789
2030-08-31 00:00:00+00:00,0.0026355253
2030-09-30 00:00:00+00:00,0.0007043401
2030-10-31 00:00:00+00:00,0.0039026188
2030-11-30 00:00:00+00:00,0.005987052
2030-12-31 00:00:00+00:00,0.029587962
2031-01-31 00:00:00+00:00,0.247774
2031-02-28 00:00:00+00:00,0.10174895
2031-03-31 00:00:00+00:00,0.032726303
2031-04-30 00:00:00+00:00,0.035669137
2031-05-31 00:00:00+00:00,0.011409157
2031-06-30 00:00:00+00:00,0.0035423385
2031-07-31 00:00:00+00:00,0.0026163068
2031-08-31 00:00:00+00:00,0.0026458832
2031-09-30 00:00:00+00:00,0.0019232269
2031-10-31 00:00:00+00:00,0.020488428
2031-11-30 00:00:00+00:00,0.068435125
2031-12-31 00:00:00+00:00,0.34868518
2032-01-31 00:00:00+00:00,0.40094063
2032-02-29 00:00:00+00:00,0.2813523
2032-03-31 00:00:00+00:00,0.055583857
2032-04-30 00:00:00+00:00,0.03728386
2032-05-31 00:00:00+00:00,0.046994217
2032-06-30 00:00:00+00:00,0.028029988
2032-07-31 00:00:00+00:00,0.008303482
2032-08-31 00:00:00+00:00,0.004553997
2032-09-30 00:00:00+00:00,0.0033403717
2032-10-31 00:00:00+00:00,0.005346991
2032-11-30 00:00:00+00:00,0.01137721
2032-12-31 00:00:00+00:00,0.010765457
2033-01-31 00:00:00+00:00,0.0703622
2033-02-28 00:00:00+00:00,0.022651333
2033-03-31 00:00:00+00:00,0.02157285
2033-04-30 00:00:00+00:00,0.0031077648
2033-05-31 00:00:00+00:00,0.0017593508
2033-06-30 00:00:00+00:00,0.00036683842
2033-07-31 00:00:00+00:00,0.00014608038
2033-08-31 00:00:00+00:00,0.027132252
2033-09-30 00:00:00+00:00,0.0024222108
2033-10-31 00:00:00+00:00,0.0059491955
2033-11-30 00:00:00+00:00,0.02712109
2033-12-31 00:00:00+00:00,0.037100933
2034-01-31 00:00:00+00:00,0.25709406
2034-02-28 00:00:00+00:00,0.007234997
2034-03-31 00:00:00+00:00,0.013782721
2034-04-30 00:00:00+00:00,0.009402592
2034-05-31 00:00:00+00:00,0.0021555605
2034-06-30 00:00:00+00:00,0.0021330577
2034-07-31 00:00:00+00:00,0.0026511084
2034-08-31 00:00:00+00:00,0.0027141073
2034-09-30 00:00:00+00:00,0.0014602421
2034-10-31 00:00:00+00:00,0.0076714903
2034-11-30 00:00:00+00:00,0.0057650567
2034-12-31 00:00:00+00:00,0.07647445
2035-01-31 00:00:00+00:00,0.018954331
2035-02-28 00:00:00+00:00,0.01743141
2035-03-31 00:00:00+00:00,0.00620431
2035-04-30 00:00:00+00:00,0.0042579332
2035-05-31 00:00:00+00:00,0.00084063207
2035-06-30 00:00:00+00:00,0.0012393196
2035-07-31 00:00:00+00:00,0.004671231
2035-08-31 00:00:00+00:00,0.016811505
2035-09-30 00:00:00+00:00,0.0008832478
2035-10-31 00:00:00+00:00,0.00065973535
2035-11-30 00:00:00+00:00,0.00616501
2035-12-31 00:00:00+00:00,0.03405263
2036-01-31 00:00:00+00:00,0.05171315
2036-02-29 00:00:00+00:00,0.90245706
2036-03-31 00:00:00+00:00,0.05585847
2036-04-30 00:00:00+00:00,0.02982531
2036-05-31 00:00:00+00:00,0.033925585
2036-06-30 00:00:00+00:00,0.009072407
2036-07-31 00:00:00+00:00,0.0034439643
2036-08-31 00:00:00+00:00,0.00276071
2036-09-30 00:00:00+00:00,0.005344413
2036-10-31 00:00:00+00:00,0.0036359169
2036-11-30 00:00:00+00:00,0.008924924
2036-12-31 00:00:00+00:00,0.013267051
2037-01-31 00:00:00+00:00,0.062318217
2037-02-28 00:00:00+00:00,0.007015587
2037-03-31 00:00:00+00:00,0.102040246
2037-04-30 00:00:00+00:00,0.014721843
2037-05-31 00:00:00+00:00,0.00517004
2037-06-30 00:00:00+00:00,0.0030194018
2037-07-31 00:00:00+00:00,0.0011989737
2037-08-31 00:00:00+00:00,0.0005675836
2037-09-30 00:00:00+00:00,0.004177465
2037-10-31 00:00:00+00:00,0.018551873
2037-11-30 00:00:00+00:00,0.00091401296
2037-12-31 00:00:00+00:00,0.0017896334
2038-01-31 00:00:00+00:00,0.06562519
2038-02-28 00:00:00+00:00,0.012778053
2038-03-31 00:00:00+00:00,0.05013034
2038-04-30 00:00:00+00:00,0.004800089
2038-05-31 00:00:00+00:00,0.0019397527
2038-06-30 00:00:00+00:00,0.00088181056
2038-07-31 00:00:00+00:00,0.00055838743
2038-08-31 00:00:00+00:00,0.0004035518
2038-09-30 00:00:00+00:00,0.0006715465
2038-10-31 00:00:00+00:00,0.0023122383
2038-11-30 00:00:00+00:00,0.029285267
2038-12-31 00:00:00+00:00,0.1175955
2039-01-31 00:00:00+00:00,0.02936957
2039-02-28 00:00:00+00:00,0.034367286
2039-03-31 00:00:00+00:00,0.12410614
2039-04-30 00:00:00+00:00,0.03173548
2039-05-31 00:00:00+00:00,0.028883008
2039-06-30 00:00:00+00:00,0.01609772
2039-07-31 00:00:00+00:00,0.0057376246
2039-08-31 00:00:00+00:00,0.0017890078
2039-09-30 00:00:00+00:00,0.030347073
2039-10-31 00:00:00+00:00,0.00027392435
2039-11-30 00:00:00+00:00,8.0095504e-07
2039-12-31 00:00:00+00:00,0.0018958895
2040-01-31 00:00:00+00:00,0.03185826
2040-02-29 00:00:00+00:00,0.010870496
2040-03-31 00:00:00+00:00,0.007855081
2040-04-30 00:00:00+00:00,0.0009556246
2040-05-31 00:00:00+00:00,0.00016846489
2040-06-30 00:00:00+00:00,0.00019928851
2040-07-31 00:00:00+00:00,0.0028713043
2040-08-31 00:00:00+00:00,0.0033650587
2040-09-30 00:00:00+00:00,0.010515814
2040-10-31 00:00:00+00:00,0.00071142236
2040-11-30 00:00:00+00:00,0.016959855
2040-12-31 00:00:00+00:00,0.019924019
2041-01-31 00:00:00+00:00,0.06942668
2041-02-28 00:00:00+00:00,0.013412824
2041-03-31 00:00:00+00:00,0.008096048
2041-04-30 00:00:00+00:00,0.009590771
2041-05-31 00:00:00+00:00,0.0039954875
2041-06-30 00:00:00+00:00,0.00039129297
2041-07-31 00:00:00+00:00,0.002474793
2041-08-31 00:00:00+00:00,0.0031354444
2041-09-30 00:00:00+00:00,9.7817945e-05
2041-10-31 00:00:00+00:00,0.00074045314
2041-11-30 00:00:00+00:00,0.019147126
2041-12-31 00:00:00+00:00,0.022982748
2042-01-31 00:00:00+00:00,0.14594887
2042-02-28 00:00:00+00:00,0.13950442
2042-03-31 00:00:00+00:00,0.05747693
2042-04-30 00:00:00+00:00,0.0147287045
2042-05-31 00:00:00+00:00,0.010618218
2042-06-30 00:00:00+00:00,0.0024888227
2042-07-31 00:00:00+00:00,0.0034812563
2042-08-31 00:00:00+00:00,0.0054072007
2042-09-30 00:00:00+00:00,0.0028838115
2042-10-31 00:00:00+00:00,0.00018415289
2042-11-30 00:00:00+00:00,0.0046773367
2042-12-31 00:00:00+00:00,0.004859541
2043-01-31 00:00:00+00:00,0.7879187
2043-02-28 00:00:00+00:00,0.29128233
2043-03-31 00:00:00+00:00,0.024079388
2043-04-30 00:00:00+00:00,0.05288675
2043-05-31 00:00:00+00:00,0.01526149
2043-06-30 00:00:00+00:00,0.0029644906
2043-07-31 00:00:00+00:00,0.0027828799
2043-08-31 00:00:00+00:00,0.010056407
2043-09-30 00:00:00+00:00,0.0097501315
2043-10-31 00:00:00+00:00,0.020017061
2043-11-30 00:00:00+00:00,0.11351877
2043-12-31 00:00:00+00:00,0.009369339
2044-01-31 00:00:00+00:00,0.19218524
2044-02-29 00:00:00+00:00,0.017205684
2044-03-31 00:00:00+00:00,0.013804576
2044-04-30 00:00:00+00:00,0.012193663
2044-05-31 00:00:00+00:00,0.0069389166
2044-06-30 00:00:00+00:00,0.0023687857
2044-07-31 00:00:00+00:00,0.005134312
2044-08-31 00:00:00+00:00,0.0003741871
2044-09-30 00:00:00+00:00,0.00036320253
2044-10-31 00:00:00+00:00,0.002717741
2044-11-30 00:00:00+00:00,0.013510286
2044-12-31 00:00:00+00:00,0.0013685141
2045-01-31 00:00:00+00:00,0.002192664
2045-02-28 00:00:00+00:00,0.02893878
2045-03-31 00:00:00+00:00,0.020138795
2045-04-30 00:00:00+00:00,0.0090327095
2045-05-31 00:00:00+00:00,0.00034829744
2045-06-30 00:00:00+00:00,0.0008235
2045-07-31 00:00:00+00:00,0.00032259463
2045-08-31 00:00:00+00:00,0.0014319613
2045-09-30 00:00:00+00:00,0.0012356596
2045-10-31 00:00:00+00:00,0.00036651964
2045-11-30 00:00:00+00:00,0.025466522
2045-12-31 00:00:00+00:00,0.0021033627
2046-01-31 00:00:00+00:00,0.20239125
2046-02-28 00:00:00+00:00,0.104494244
2046-03-31 00:00:00+00:00,0.068979464
2046-04-30 00:00:00+00:00,0.025427895
2046-05-31 00:00:00+00:00,0.011537013
2046-06-30 00:00:00+00:00,0.0033750134
2046-07-31 00:00:00+00:00,0.0008300128
2046-08-31 00:00:00+00:00,0.00030901912
2046-09-30 00:00:00+00:00,0.007472575
2046-10-31 00:00:00+00:00,0.0048674894
2046-11-30 00:00:00+00:00,0.0511511
2046-12-31 00:00:00+00:00,0.03408467
2047-01-31 00:00:00+00:00,0.09275208
2047-02-28 00:00:00+00:00,0.015305382
2047-03-31 00:00:00+00:00,0.01169819
2047-04-30 00:00:00+00:00,0.0051658545
2047-05-31 00:00:00+00:00,0.0047377422
2047-06-30 00:00:00+00:00,0.0009241845
2047-07-31 00:00:00+00:00,0.010434095
2047-08-31 00:00:00+00:00,0.00068412255
2047-09-30 00:00:00+00:00,0.025759954
2047-10-31 00:00:00+00:00,0.0014626851
2047-11-30 00:00:00+00:00,0.015258322
2047-12-31 00:00:00+00:00,0.055718683
2048-01-31 00:00:00+00:00,0.05779637
2048-02-29 00:00:00+00:00,0.039938148
2048-03-31 00:00:00+00:00,0.010709067
2048-04-30 00:00:00+00:00,0.006640355
2048-05-31 00:00:00+00:00,0.0024945198
2048-06-30 00:00:00+00:00,0.0010087533
2048-07-31 00:00:00+00:00,0.0024392835
2048-08-31 00:00:00+00:00,0.0008796112
2048-09-30 00:00:00+00:00,0.0016743332
2048-10-31 00:00:00+00:00,0.018729445
2048-11-30 00:00:00+00:00,0.021769455
2048-12-31 00:00:00+00:00,0.0034079214
2049-01-31 00:00:00+00:00,0.19154845
2049-02-28 00:00:00+00:00,0.006476828
2049-03-31 00:00:00+00:00,0.014575654
2049-04-30 00:00:00+00:00,0.0023325144
2049-05-31 00:00:00+00:00,0.00068018894
2049-06-30 00:00:00+00:00,1.4018897e-05
2049-07-31 00:00:00+00:00,0.00021243766
2049-08-31 00:00:00+00:00,0.008895662
2049-09-30 00:00:00+00:00,0.025264798
2049-10-31 00:00:00+00:00,0.004796725
2049-11-30 00:00:00+00:00,0.0029204427
2049-12-31 00:00:00+00:00,0.009868786
2050-01-31 00:00:00+00:00,0.011326416
2050-02-28 00:00:00+00:00,0.19905403
2050-03-31 00:00:00+00:00,0.016842486
2050-04-30 00:00:00+00:00,0.009359502
2050-05-31 00:00:00+00:00,0.0025771677
2050-06-30 00:00:00+00:00,0.0018989609
2050-07-31 00:00:00+00:00,0.002996586
2050-08-31 00:00:00+00:00,1.4466625e-05
2050-09-30 00:00:00+00:00,0.00044658358
2050-10-31 00:00:00+00:00,0.070618734
2050-11-30 00:00:00+00:00,0.0071139024
2050-12-31 00:00:00+00:00,0.0337362
2051-01-31 00:00:00+00:00,0.48047802
2051-02-28 00:00:00+00:00,0.17299287
2051-03-31 00:00:00+00:00,0.08933345
2051-04-30 00:00:00+00:00,0.012166468
2051-05-31 00:00:00+00:00,0.014479559
2051-06-30 00:00:00+00:00,0.0043764426
2051-07-31 00:00:00+00:00,0.0016296344
2051-08-31 00:00:00+00:00,0.0001659531
2051-09-30 00:00:00+00:00,0.0004213887
2051-10-31 00:00:00+00:00,8.446892e-07
2051-11-30 00:00:00+00:00,3.267145e-05
2051-12-31 00:00:00+00:00,0.005862982
2052-01-31 00:00:00+00:00,0.07242657
2052-02-29 00:00:00+00:00,0.012925452
2052-03-31 00:00:00+00:00,0.09116699
2052-04-30 00:00:00+00:00,0.0040430217
2052-05-31 00:00:00+00:00,0.0035838315
2052-06-30 00:00:00+00:00,0.00036728045
2052-07-31 00:00:00+00:00,0.011858177
2052-08-31 00:00:00+00:00,0.01398982
2052-09-30 00:00:00+00:00,0.032869022
2052-10-31 00:00:00+00:00,0.0022599557
2052-11-30 00:00:00+00:00,0.0030255564
2052-12-31 00:00:00+00:00,0.00022754767
